classification,match_score,dalua_title,dalua_cost_ex_gst,dalua_cost_plus_gst,dalua_markdown_ex_gst,dalua_markdown_plus_gst,dalua_product_url,dalua_image_url,shopify_title,shopify_product_url,shopify_retail_price,exclude_reason,review_note,qualification,qualification_reason,proposed_variant_family,variant_group_size
missing,0.417,GW – 30 Skimmer WIFI,1116.47,1228.12,949.00,1043.90,https://daluawholesale.com.au/product/gw-30-skimmer-wifi-pre-order/,https://daluawholesale.com.au/wp-content/uploads/2026/02/Screenshot-2026-02-02-232536.png,,,,,,marine_review,marine/reef range — strategic review,gw 30 skimmer wifi,
missing,0.407,GW – 22 Skimmer WIFI,796.47,876.12,677.00,744.70,https://daluawholesale.com.au/product/gw-22-skimmer-wifi-pre-order/,https://daluawholesale.com.au/wp-content/uploads/2026/02/Screenshot-2026-02-02-232536.png,,,,,,marine_review,marine/reef range — strategic review,gw 22 skimmer wifi,
missing,0.407,GW – 17 Skimmer WIFI,692.95,762.25,589.00,647.90,https://daluawholesale.com.au/product/gw-17-skimmer-wifi-pre-order/,https://daluawholesale.com.au/wp-content/uploads/2026/02/Screenshot-2026-02-02-232536.png,,,,,,marine_review,marine/reef range — strategic review,gw 17 skimmer wifi,
missing,0.412,GW – 12 Skimmer WIFI,480.65,528.72,408.55,449.41,https://daluawholesale.com.au/product/gw-12-skimmer-wifi-pre-order/,https://daluawholesale.com.au/wp-content/uploads/2026/02/Screenshot-2026-02-02-232536.png,,,,,,marine_review,marine/reef range — strategic review,gw 12 skimmer wifi,
missing,0.414,GW – 7 Skimmer WIFI,416.47,458.12,354.00,389.40,https://daluawholesale.com.au/product/gw-7-skimmer-wifi-pre-order/,https://daluawholesale.com.au/wp-content/uploads/2026/02/Screenshot-2026-02-02-232536.png,,,,,,marine_review,marine/reef range — strategic review,gw 7 skimmer wifi,
missing,0.596,CORAL ESSENTIALS CVE 250ml,22.61,24.87,20.35,22.39,https://daluawholesale.com.au/product/coral-essentials-cve-250ml/,https://daluawholesale.com.au/wp-content/uploads/2025/12/cve-250ml.png,,,,,,marine_review,marine/reef range — strategic review,coral essentials cve,
missing,0.566,CORAL ESSENTIALS BARIUM 50ML,22.33,24.56,16.75,18.43,https://daluawholesale.com.au/product/coral-essentials-barium-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials barium,
missing,0.545,CORAL ESSENTIALS VANADIUM 50ML,22.33,24.56,16.75,18.43,https://daluawholesale.com.au/product/coral-essentials-vanadium-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials vanadium,
missing,0.545,CORAL ESSENTIALS RUBIDIUM 50ML,22.33,24.56,16.75,18.43,https://daluawholesale.com.au/product/coral-essentials-rubidium-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials rubidium,
missing,0.545,CORAL ESSENTIALS BIO PRO 100ML,33.55,36.91,22.65,24.92,https://daluawholesale.com.au/product/coral-essentials-bio-pro-100ml/,https://daluawholesale.com.au/wp-content/uploads/2025/07/bio-pro-100ml.png,,,,,,marine_review,marine/reef range — strategic review,coral essentials bio pro,
missing,0.542,CORAL ESSENTIALS BIO CONTROL 100ML,33.55,36.91,22.65,24.92,https://daluawholesale.com.au/product/coral-essentials-bio-control-100ml/,https://daluawholesale.com.au/wp-content/uploads/2025/07/bio-control-100ml.png,,,,,,marine_review,marine/reef range — strategic review,coral essentials bio control,
missing,0.552,CORAL ESSENTIALS BIO CONTROL 50ML,20.11,22.12,13.58,14.94,https://daluawholesale.com.au/product/coral-essentials-bio-control-50ml/,https://daluawholesale.com.au/wp-content/uploads/2025/07/bio-control-100ml.png,,,,,,marine_review,marine/reef range — strategic review,coral essentials bio control,
missing,0.556,CORAL ESSENTIALS BIO PRO 50ML,20.11,22.12,13.58,14.94,https://daluawholesale.com.au/product/coral-essentials-bio-pro-50ml/,https://daluawholesale.com.au/wp-content/uploads/2025/07/bio-pro-100ml.png,,,,,,marine_review,marine/reef range — strategic review,coral essentials bio pro,
missing,0.528,Marco Rocks Coralline Colorant 30ml,9.37,10.31,7.97,8.77,https://daluawholesale.com.au/product/marco-rocks-coralline-colorant-30ml/,https://daluawholesale.com.au/wp-content/uploads/2025/04/coralline-colorant-purple-colour.png,,,,,,marine_review,marine/reef range — strategic review,marco rocks coralline colorant,
missing,0.485,Marco Rocks Coralline Powder (purple),28.20,31.02,23.97,26.37,https://daluawholesale.com.au/product/marco-rocks-coralline-powder-purple/,https://daluawholesale.com.au/wp-content/uploads/2025/04/mr-powder-purple-2.png,,,,,,marine_review,marine/reef range — strategic review,marco rocks coralline powder,
missing,0.516,Marco Coralline Shelf BOXED 18kg,352.45,387.70,299.58,329.54,https://daluawholesale.com.au/product/marco-coralline-shelf-boxed-18kg/,https://daluawholesale.com.au/wp-content/uploads/2025/04/coralline_shelf_purple_rock.png,,,,,,marine_review,marine/reef range — strategic review,marco coralline shelf boxed,
missing,0.571,Marco Coralline Foundation BOXED 18kg,286.65,315.32,229.34,252.27,https://daluawholesale.com.au/product/marco-coralline-foundation-boxed-18kg/,https://daluawholesale.com.au/wp-content/uploads/2025/04/coralline-foundation-rock-purple.png,,,,,,marine_review,marine/reef range — strategic review,marco coralline foundation boxed,
missing,0.517,Marco Coralline Base BOXED 18kg,222.75,245.03,189.34,208.27,https://daluawholesale.com.au/product/marco-coralline-base-boxed-18kg/,https://daluawholesale.com.au/wp-content/uploads/2025/04/coralline-base-rock-purple.png,,,,,,marine_review,marine/reef range — strategic review,marco coralline base boxed,
missing,0.531,Micro Tank 1.2L Marine (Black),282.00,310.20,235.00,258.50,https://daluawholesale.com.au/product/micro-tank-1-2l-marine-black/,https://daluawholesale.com.au/wp-content/uploads/2024/03/micro-black.png,,,,,,marine_review,marine/reef range — strategic review,micro tank marine,
missing,0.531,Micro Tank 1.2L Marine (White),282.00,310.20,235.00,258.50,https://daluawholesale.com.au/product/micro-tank-1-2l-marine-white/,https://daluawholesale.com.au/wp-content/uploads/2024/03/micro-white-1.png,,,,,,marine_review,marine/reef range — strategic review,micro tank marine,
missing,0.489,Coralwood X-Large piece,27.92,30.71,22.33,24.56,https://daluawholesale.com.au/product/coralwood-x-large-piece/,https://daluawholesale.com.au/wp-content/uploads/2024/01/Untitled-design-56.png,,,,,,marine_review,marine/reef range — strategic review,coralwood x piece,
missing,0.512,Coralwood Large piece,16.44,18.08,13.15,14.47,https://daluawholesale.com.au/product/coralwood-large-piece/,https://daluawholesale.com.au/wp-content/uploads/2024/01/Untitled-design-56.png,,,,,,marine_review,marine/reef range — strategic review,coralwood piece,
missing,0.533,Coralwood Medium piece,11.36,12.50,9.09,10.00,https://daluawholesale.com.au/product/coralwood-medium-piece/,https://daluawholesale.com.au/wp-content/uploads/2024/01/Untitled-design-56.png,,,,,,marine_review,marine/reef range — strategic review,coralwood piece,
missing,0.512,Coralwood Small piece,9.83,10.81,7.87,8.66,https://daluawholesale.com.au/product/coralwood-small-piece/,https://daluawholesale.com.au/wp-content/uploads/2024/01/Untitled-design-56.png,,,,,,marine_review,marine/reef range — strategic review,coralwood piece,
missing,0.515,CORAL ESSENTIALS CAL REACTOR #2 500ML,17.29,19.02,12.97,14.27,https://daluawholesale.com.au/product/coral-essentials-cal-reactor-2-500ml/,https://daluawholesale.com.au/wp-content/uploads/2023/05/calcium-reactor-2-.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials cal reactor 2,
missing,0.517,CORAL ESSENTIALS CAL REACTOR #1 500ML,17.29,19.02,12.97,14.27,https://daluawholesale.com.au/product/coral-essentials-cal-reactor-1-500ml/,https://daluawholesale.com.au/wp-content/uploads/2023/05/calcium-reactor-1.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials cal reactor 1,
missing,0.491,CORAL ESSENTIALS GRO READY 500ML,17.29,19.02,12.97,14.27,https://daluawholesale.com.au/product/coral-essentials-gro-ready-500ml/,https://daluawholesale.com.au/wp-content/uploads/2023/05/gro-ready-.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials gro ready,
missing,0.509,CORAL ESSENTIALS AMINO READY 500ML,17.29,19.02,12.97,14.27,https://daluawholesale.com.au/product/coral-essentials-amino-ready-500ml/,https://daluawholesale.com.au/wp-content/uploads/2023/05/amino-ready-.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials amino ready,
missing,0.500,Marco Rocks Powder,22.57,24.83,19.19,21.11,https://daluawholesale.com.au/product/marco-rocks-powder/,https://daluawholesale.com.au/wp-content/uploads/2023/03/mr-powder.png,,,,,,marine_review,marine/reef range — strategic review,marco rocks powder,
missing,0.577,CORAL ESSENTIALS CORAL FOOD 50G,39.29,43.22,29.47,32.42,https://daluawholesale.com.au/product/coral-essentials-coral-food-50g/,https://daluawholesale.com.au/wp-content/uploads/2023/01/ce-foods.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials coral food,
missing,0.485,X4 REEFER PRO,749.46,824.41,624.55,687.01,https://daluawholesale.com.au/product/x4-reefer-pro/,https://daluawholesale.com.au/wp-content/uploads/2022/10/309100577_1135739493998832_2503213921825829293_n-1.jpg,,,,,,marine_review,marine/reef range — strategic review,x4 reefer pro,
missing,0.462,Pixel Fragger,116.47,128.12,99.00,108.90,https://daluawholesale.com.au/product/pixel-fragger/,https://daluawholesale.com.au/wp-content/uploads/2022/10/299119218_641067727419904_7744072794035867576_n.jpg,,,,,,marine_review,marine/reef range — strategic review,pixel fragger,
missing,0.467,Pixel Reefer,116.47,128.12,99.00,108.90,https://daluawholesale.com.au/product/pixel-reefer/,https://daluawholesale.com.au/wp-content/uploads/2022/10/299119218_641067727419904_7744072794035867576_n.jpg,,,,,,marine_review,marine/reef range — strategic review,pixel reefer,
missing,0.465,LED Cluster FRAGGER,48.61,53.47,41.55,45.71,https://daluawholesale.com.au/product/led-cluster-super-actinic-saltwater/,https://daluawholesale.com.au/wp-content/uploads/2022/07/download.jpg,,,,,,marine_review,marine/reef range — strategic review,led cluster fragger,
missing,0.478,LED Cluster REEFER PRO,52.61,57.87,44.97,49.47,https://daluawholesale.com.au/product/blaze-saltwater-gen-2/,https://daluawholesale.com.au/wp-content/uploads/2022/07/download.jpg,,,,,,marine_review,marine/reef range — strategic review,led cluster reefer pro,
missing,0.500,LED Cluster REEFER,52.61,57.87,44.97,49.47,https://daluawholesale.com.au/product/blaze-saltwater-gen-1-cluster/,https://daluawholesale.com.au/wp-content/uploads/2022/07/download.jpg,,,,,,marine_review,marine/reef range — strategic review,led cluster reefer,
missing,0.513,"Great White Wavemaker 25,000 lph",263.35,289.69,229.00,251.90,https://daluawholesale.com.au/product/great-white-wakemaker-25000-lph/,https://daluawholesale.com.au/wp-content/uploads/2022/06/287244814_575895393903624_8584691391501176578_n-scaled.jpg,,,,,,marine_review,marine/reef range — strategic review,great wavemaker 25 000 lph,
missing,0.487,"Great White Wavemaker 20,000 lph",228.85,251.74,199.00,218.90,https://daluawholesale.com.au/product/great-white-wakemaker-20000-lph/,https://daluawholesale.com.au/wp-content/uploads/2022/06/287244814_575895393903624_8584691391501176578_n-scaled.jpg,,,,,,marine_review,marine/reef range — strategic review,great wavemaker 20 000 lph,
missing,0.513,"Great White Wavemaker 15,000 lph",194.35,213.79,169.00,185.90,https://daluawholesale.com.au/product/great-white-wakemaker-15000-lph/,https://daluawholesale.com.au/wp-content/uploads/2022/06/287244814_575895393903624_8584691391501176578_n-scaled.jpg,,,,,,marine_review,marine/reef range — strategic review,great wavemaker 15 000 lph,
missing,0.487,"Great White Wavemaker 10,000 lph",171.35,188.49,149.00,163.90,https://daluawholesale.com.au/product/great-white-wakemaker-10000-lph/,https://daluawholesale.com.au/wp-content/uploads/2022/06/287244814_575895393903624_8584691391501176578_n-scaled.jpg,,,,,,marine_review,marine/reef range — strategic review,great wavemaker 10 000 lph,
missing,0.468,"Great White Wavemaker 6,000 lph",140.00,154.00,119.00,130.90,https://daluawholesale.com.au/product/great-white-wakemaker-6000-lph/,https://daluawholesale.com.au/wp-content/uploads/2022/06/287244814_575895393903624_8584691391501176578_n-scaled.jpg,,,,,,marine_review,marine/reef range — strategic review,great wavemaker 6 000 lph,
missing,0.491,CORAL ESSENTIALS MOLYBDENUM 50ML,22.33,24.56,16.75,18.43,https://daluawholesale.com.au/product/coral-essentials-molybdenum-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials molybdenum,
missing,0.566,CORAL ESSENTIALS NICKEL 50ML,22.33,24.56,16.75,18.43,https://daluawholesale.com.au/product/coral-essentials-nickel-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials nickel,
missing,0.545,CORAL ESSENTIALS CHROMIUM 50ML,22.33,24.56,16.75,18.43,https://daluawholesale.com.au/product/coral-essentials-chromium-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials chromium,
missing,0.588,CORAL ESSENTIALS ZINC 50ML,22.33,24.56,16.75,18.43,https://daluawholesale.com.au/product/coral-essentials-zinc-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials zinc,
missing,0.566,CORAL ESSENTIALS COBALT 50ML,22.33,24.56,16.75,18.43,https://daluawholesale.com.au/product/coral-essentials-cobalt-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials cobalt,
missing,0.545,CORAL ESSENTIALS SELENIUM 50ML,22.33,24.56,16.75,18.43,https://daluawholesale.com.au/product/coral-essentials-selenium-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials selenium,
missing,0.500,CORAL ESSENTIALS MANGANESE 50ML,22.33,24.56,16.75,18.43,https://daluawholesale.com.au/product/coral-essentials-manganese-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials manganese,
missing,0.593,CORAL ESSENTIALS LITHIUM 50ML,22.33,24.56,16.75,18.43,https://daluawholesale.com.au/product/coral-essentials-lithium-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials lithium,
missing,0.596,CORAL ESSENTIALS CVE 500ml,43.76,48.14,32.82,36.10,https://daluawholesale.com.au/product/coral-essentials-cve-500ml/,https://daluawholesale.com.au/wp-content/uploads/2021/12/500ml-cve.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials cve,
missing,0.549,CORAL ESSENTIALS CVE 2.75L,176.36,194.00,132.27,145.50,https://daluawholesale.com.au/product/coral-essentials-cve-2-75l/,https://daluawholesale.com.au/wp-content/uploads/2021/12/2.75-cve.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials cve,
missing,0.478,2.75L CORAL ESSENTIALS LID AND DOSING LINE,5.70,6.27,4.22,4.64,https://daluawholesale.com.au/product/2-75l-coral-essentials-lid-and-dosing-line/,https://daluawholesale.com.au/wp-content/uploads/2021/08/lid.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials lid and dosing line,
missing,0.478,500ML CORAL ESSENTIALS LID AND DOSING LINE,5.24,5.76,3.88,4.27,https://daluawholesale.com.au/product/500ml-ce-dalua-lid-and-dosing-line/,https://daluawholesale.com.au/wp-content/uploads/2021/08/lid.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials lid and dosing line,
missing,0.485,CORAL ESSENTIALS ADVANCED REEF ZEOLITE 2L,30.29,33.32,22.72,24.99,https://daluawholesale.com.au/product/coral-essentials-advanced-reef-zeolite-2l/,https://daluawholesale.com.au/wp-content/uploads/2021/06/ipiccy_image-3.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials advanced reef zeolite,
missing,0.484,CORAL ESSENTIALS ADVANCED CARBON 2L,37.31,41.04,27.98,30.78,https://daluawholesale.com.au/product/coral-essentials-advanced-carbon-2l/,https://daluawholesale.com.au/wp-content/uploads/2021/06/ipiccy_image-7.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials advanced carbon,
missing,0.471,CORAL ESSENTIALS MAGNESIUM UP POWDER 1.2KG,30.29,33.32,22.72,24.99,https://daluawholesale.com.au/product/coral-essentials-magnesium-up-powder-1-2kg/,https://daluawholesale.com.au/wp-content/uploads/2021/06/ipiccy_image-4.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials magnesium up powder,
missing,0.543,CORAL ESSENTIALS CALCIUM UP POWDER 3KG,43.83,48.21,32.87,36.16,https://daluawholesale.com.au/product/coral-essentials-calcium-up-powder-3kg/,https://daluawholesale.com.au/wp-content/uploads/2021/06/ipiccy_image-6.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials calcium up powder,
missing,0.522,CORAL ESSENTIALS CARBONATE UP POWDER 1.8KG,30.29,33.32,22.72,24.99,https://daluawholesale.com.au/product/coral-essentials-carbonate-up-powder-1-8kg/,https://daluawholesale.com.au/wp-content/uploads/2021/06/ipiccy_image-5.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials carbonate up powder,
missing,0.525,CORAL ESSENTIALS MAGNESIUM + TRACE 10L,109.33,120.26,82.00,90.20,https://daluawholesale.com.au/product/coral-essentials-magnesium-trace-10l/,https://daluawholesale.com.au/wp-content/uploads/2021/06/mag10_2000x.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials magnesium trace,
missing,0.542,CORAL ESSENTIALS CALCIUM + TRACE 10L,109.33,120.26,82.00,90.20,https://daluawholesale.com.au/product/coral-essentials-calcium-trace-10l/,https://daluawholesale.com.au/wp-content/uploads/2021/06/cal10_2000x.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials calcium trace,
missing,0.500,CORAL ESSENTIALS CARBONATE + TRACE 10L,109.33,120.26,82.00,90.20,https://daluawholesale.com.au/product/coral-essentials-carbonate-trace-10l/,https://daluawholesale.com.au/wp-content/uploads/2021/06/carb10_2000x.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials carbonate trace,
missing,0.492,CORAL ESSENTIALS CARBONATE + TRACE 2.75L,43.76,48.14,32.82,36.10,https://daluawholesale.com.au/product/coral-essentials-calcium-trace-2-75l-copy/,https://daluawholesale.com.au/wp-content/uploads/2021/06/carb275_2000x.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials carbonate trace,
missing,0.540,CORAL ESSENTIALS CALCIUM + TRACE 2.75L,43.76,48.14,32.82,36.10,https://daluawholesale.com.au/product/coral-essentials-calcium-trace-2-75l/,https://daluawholesale.com.au/wp-content/uploads/2021/06/cal275_2000x.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials calcium trace,
missing,0.508,CORAL ESSENTIALS MAGNESIUM + TRACE 2.75L,43.76,48.14,32.82,36.10,https://daluawholesale.com.au/product/coral-essentials-magnesium-trace-2-75l/,https://daluawholesale.com.au/wp-content/uploads/2021/06/mag275_2000x.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials magnesium trace,
missing,0.531,CORAL ESSENTIALS MAGNESIUM + TRACE 500ML,21.13,23.24,15.85,17.44,https://daluawholesale.com.au/product/coral-essentials-magnesium-trace-500ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/mag500_2000x.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials magnesium trace,
missing,0.531,CORAL ESSENTIALS CARBONATE + TRACE 500ML,21.13,23.24,15.85,17.44,https://daluawholesale.com.au/product/coral-essentials-carbonate-trace-500ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/carb500_2000x.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials carbonate trace,
missing,0.526,CORAL ESSENTIALS PHOSPHATE 100ML,24.13,26.54,18.10,19.91,https://daluawholesale.com.au/product/coral-essentials-phosphate-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/coral-power-phosphate-100ml-bottle_orig.png,,,,,,marine_review,marine/reef range — strategic review,coral essentials phosphate,
missing,0.582,CORAL ESSENTIALS NITRATE 100ML,24.13,26.54,18.10,19.91,https://daluawholesale.com.au/product/coral-essentials-nitrate-100ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/coral-power-nitrate-up-bottle-100ml_orig.png,,,,,,marine_review,marine/reef range — strategic review,coral essentials nitrate,
missing,0.533,CORAL ESSENTIALS STRONTIUM 100ML,24.13,26.54,18.10,19.91,https://daluawholesale.com.au/product/coral-essentials-strontium-100ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/coral-power-strontium-bottle-100ml_orig.png,,,,,,marine_review,marine/reef range — strategic review,coral essentials strontium,
missing,0.566,CORAL ESSENTIALS FW DIP 50ML,22.33,24.56,16.75,18.43,https://daluawholesale.com.au/product/coral-essentials-fw-dip-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials fw dip,
missing,0.536,CORAL ESSENTIALS BIO CLEAN 50ML,22.33,24.56,16.75,18.43,https://daluawholesale.com.au/product/coral-essentials-bio-clean-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials bio clean,
missing,0.529,CORAL ESSENTIALS POWER BACTERIA FOOD 50ML,22.33,24.56,16.75,18.43,https://daluawholesale.com.au/product/coral-essentials-power-bacteria-food-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials power bacteria food,
missing,0.549,CORAL ESSENTIALS FLUORIDE 50ML,22.33,24.56,16.75,18.43,https://daluawholesale.com.au/product/coral-essentials-fluoride-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials fluoride,
missing,0.582,CORAL ESSENTIALS REEF KI3 50ML,22.33,24.56,16.75,18.43,https://daluawholesale.com.au/product/coral-essentials-reef-k13-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials reef ki3,
missing,0.566,CORAL ESSENTIALS IODINE 50ML,22.33,24.56,16.75,18.43,https://daluawholesale.com.au/product/coral-essentials-trace-iodine-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials iodine,
missing,0.588,CORAL ESSENTIALS IRON 50ML,22.33,24.56,16.75,18.43,https://daluawholesale.com.au/product/coral-essentials-trace-iron-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials iron,
missing,0.556,CORAL ESSENTIALS BROMIDE 50ML,22.33,24.56,16.75,18.43,https://daluawholesale.com.au/product/coral-essentials-trace-bromide-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials bromide,
missing,0.538,CORAL ESSENTIALS BORON 50ML,22.33,24.56,16.75,18.43,https://daluawholesale.com.au/product/coral-essentials-trace-boron-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,,,,,,marine_review,marine/reef range — strategic review,coral essentials boron,
missing,0.566,CORAL ESSENTIALS AMINO 100ML,45.25,49.78,33.94,37.33,https://daluawholesale.com.au/product/coral-essentials-amino-100ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/amino_2000x.png,,,,,,marine_review,marine/reef range — strategic review,coral essentials amino,
missing,0.577,CORAL ESSENTIALS AMINO 50ML,30.19,33.21,22.64,24.90,https://daluawholesale.com.au/product/coral-essentials-amino-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/amino_2000x.png,,,,,,marine_review,marine/reef range — strategic review,coral essentials amino,
