classification,match_score,dalua_title,dalua_cost_ex_gst,dalua_cost_plus_gst,dalua_markdown_ex_gst,dalua_markdown_plus_gst,dalua_product_url,dalua_image_url,shopify_title,shopify_product_url,shopify_retail_price,exclude_reason,review_note,qualification,qualification_reason,proposed_variant_family,variant_group_size
missing,0.688,WIO Bumblebee 5kg,26.64,29.30,19.98,21.98,https://daluawholesale.com.au/product/wio-bumble-bee-5kg/,https://daluawholesale.com.au/wp-content/uploads/2025/01/5f6902_e919e213da1f4e029006c94536e2bb8bmv2.webp,Bumblebee Guppy,https://nanotanksaustralia.com.au/products/bumblebee-guppy,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,wio bumblebee,
missing,0.604,Snake Stone per kg,3.91,4.30,3.13,3.44,https://daluawholesale.com.au/product/snake-stone-per-kg/,https://daluawholesale.com.au/wp-content/uploads/2024/01/snake-stone-.png,CLEARANCE: Ancient Stone Sold per kg,https://nanotanksaustralia.com.au/products/ancient-stone-per-kg,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,snake stone per kg,
missing,0.600,Straight Scissors 25cm,16.08,17.69,12.37,13.61,https://daluawholesale.com.au/product/tweezers-curved-25cm-copy/,https://daluawholesale.com.au/wp-content/uploads/2024/04/straight-scissor-.png,Plant Scissors Straight 26cm,https://nanotanksaustralia.com.au/products/plant-scissors-straight-26cm,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,straight scissors,
missing,0.650,CO2 Regulator,129.90,142.89,99.92,109.91,https://daluawholesale.com.au/product/co2-regulator-two-way-splitter-copy/,https://daluawholesale.com.au/wp-content/uploads/2024/04/co2-full.png,Dalua CO2 Regulator with Solenoid,https://nanotanksaustralia.com.au/products/dalua-co2-regulator,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,co2 regulator,
missing,0.723,Stainless Steel Lily Pipe Full Set 12/16mm,53.04,58.34,40.80,44.88,https://daluawholesale.com.au/product/stainless-steel-lily-pipe-full-set-12-16mm/,https://daluawholesale.com.au/wp-content/uploads/2024/04/stainless-full-set-.png,Dalua Glass Skimmer Lily Pipe Inlet Set 12/16mm,https://nanotanksaustralia.com.au/products/dalua-glass-skimmer-lily-pipe-inlet-set-12-16mm,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,stainless steel lily pipe full set 12,
missing,0.723,Stainless Steel Lily Pipe Full Set 16/22mm,61.32,67.45,47.17,51.89,https://daluawholesale.com.au/product/stainless-steel-lily-pipe-full-set-16-22mm/,https://daluawholesale.com.au/wp-content/uploads/2024/04/stainless-full-set-.png,Dalua Glass Skimmer Lily Pipe Inlet Set 16/22mm,https://nanotanksaustralia.com.au/products/dalua-glass-skimmer-lily-pipe-inlet-set-16-22mm,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,stainless steel lily pipe full set 16,
missing,0.769,Stainless Steel Skimmer Lily Pipe Full Set 16/22mm,79.52,87.47,59.64,65.60,https://daluawholesale.com.au/product/stainless-steel-skimmer-lily-pipe-full-set-16-22mm/,https://daluawholesale.com.au/wp-content/uploads/2024/04/stainless-skimmer-full-set-.png,Dalua Glass Skimmer Lily Pipe Inlet Set 16/22mm,https://nanotanksaustralia.com.au/products/dalua-glass-skimmer-lily-pipe-inlet-set-16-22mm,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,stainless steel skimmer lily pipe full set 16,
missing,0.769,Stainless Steel Skimmer Lily Pipe Full Set 12/16mm,76.21,83.83,57.16,62.88,https://daluawholesale.com.au/product/stainless-steel-skimmer-lily-pipe-full-set-12-16mm/,https://daluawholesale.com.au/wp-content/uploads/2024/04/stainless-skimmer-full-set-.png,Dalua Glass Skimmer Lily Pipe Inlet Set 12/16mm,https://nanotanksaustralia.com.au/products/dalua-glass-skimmer-lily-pipe-inlet-set-12-16mm,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,stainless steel skimmer lily pipe full set 12,
missing,0.655,VCA TWEEZERS ORANGE XL 45cm,49.35,54.29,39.48,43.43,https://daluawholesale.com.au/product/vca-aquarium-tweezers-sunset-orange-xxl-18/,https://daluawholesale.com.au/wp-content/uploads/2022/01/tweezers-orange.jpg,Dalua Tweezers Straight 25cm,https://nanotanksaustralia.com.au/products/dalua-tweezers-straight-25cm,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,vca tweezers orange,
missing,0.604,VCA TWEEZERS YELLOW XL 45cm,49.35,54.29,39.48,43.43,https://daluawholesale.com.au/product/vca-aquarium-tweezers-uv-yellow-xxl-18/,https://daluawholesale.com.au/wp-content/uploads/2022/01/tweezers-yellow.jpg,Dalua Tweezers Curved 25cm,https://nanotanksaustralia.com.au/products/dalua-tweezers-curved-25cm,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,vca tweezers,
missing,0.629,Jurassic Rock per kg,4.07,4.48,3.13,3.44,https://daluawholesale.com.au/product/jurassic-rock-per-kg/,https://daluawholesale.com.au/wp-content/uploads/2024/01/Untitled-design-28.png,Soseki Rock 1kg,https://nanotanksaustralia.com.au/products/soseki-rock-1kg,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,jurassic rock per kg,
missing,0.739,Holey Rock per kg,4.07,4.48,3.13,3.44,https://daluawholesale.com.au/product/holey-rock-per-kg/,https://daluawholesale.com.au/wp-content/uploads/2024/01/Untitled-design-25.png,Texas Holey Rock PRICE PER kg,https://nanotanksaustralia.com.au/products/texas-holey-rock-price-per-kg,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,holey rock per kg,
missing,0.627,Lava Rock per kg,2.82,3.10,2.17,2.39,https://daluawholesale.com.au/product/lava-rock-per-kg/,https://daluawholesale.com.au/wp-content/uploads/2024/01/lava-stone-.png,High Quality Black Lava Rock per kg,https://nanotanksaustralia.com.au/products/black-lava-stone-sold-per-kg,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,lava rock per kg,
missing,0.622,Rodney Rainbow Fish Book,19.70,21.67,16.55,18.21,https://daluawholesale.com.au/product/rodney-rainbow-fish-book/,https://daluawholesale.com.au/wp-content/uploads/2023/08/rainbows-hires.jpg,Boesemani Rainbowfish,https://nanotanksaustralia.com.au/products/boesemani-rainbowfish,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,rodney rainbow fish book,
missing,0.611,RAIL ONLY .45cm,50.94,56.03,42.45,46.70,https://daluawholesale.com.au/product/rail-only-45cm/,https://daluawholesale.com.au/wp-content/uploads/2023/01/rails.jpg,Firetail Gudgeon 2-4cm,https://nanotanksaustralia.com.au/products/firetail-gudgeon-2-4cm,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,rail only,
missing,0.615,Bottom Feeder 15g by SASx`,5.63,6.19,4.35,4.79,https://daluawholesale.com.au/product/bottom-feeder-15g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/300203547_527960822665890_5414167399628789488_n.jpg,Bottom Feeding Tablets 135g,https://nanotanksaustralia.com.au/products/bottom-feeding-tablets-135g,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,bottom feeder by sasx,
missing,0.789,Mineral Booster 50g,13.71,15.08,10.97,12.07,https://daluawholesale.com.au/product/mineral-booster-50g/,https://daluawholesale.com.au/wp-content/uploads/2022/11/306659999_870612524318629_5412679522835439786_n.jpg,SAS Mineral Booster,https://nanotanksaustralia.com.au/products/sas-mineral-booster-25g,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,mineral booster,
missing,0.634,Shrimp Sticks 50g by SAS,13.71,15.08,10.97,12.07,https://daluawholesale.com.au/product/shrimp-sticks-50g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/300241967_634866348331223_8602542379119314714_n.jpg,SAS Shrimp Sticks,https://nanotanksaustralia.com.au/products/sas-shrimp-sticks-25g,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,shrimp sticks by sas,
missing,0.683,Shrimp Snow 50g by SAS,13.71,15.08,10.97,12.07,https://daluawholesale.com.au/product/shrimp-snow-50g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/307826509_743932563463412_7753816370075184057_n.jpg,SAS Shrimp Snow 25g,https://nanotanksaustralia.com.au/products/sas-shrimp-snow-25g,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,shrimp snow by sas,
missing,0.651,Shrimp Bickies 50g by SAS,13.71,15.08,10.97,12.07,https://daluawholesale.com.au/product/shrimp-bickies-50g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/306536131_663871298264860_6122508249802941740_n-1.jpg,SAS Shrimp Bickies,https://nanotanksaustralia.com.au/products/sas-shrimp-bickies-25g,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,shrimp bickies by sas,
missing,0.651,Shrimp Bickies 25g by SAS,8.25,9.08,6.37,7.01,https://daluawholesale.com.au/product/shrimp-bickies-25g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/306536131_663871298264860_6122508249802941740_n-1.jpg,SAS Shrimp Bickies,https://nanotanksaustralia.com.au/products/sas-shrimp-bickies-25g,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,shrimp bickies by sas,
missing,0.762,Shrimp Snow 25g by SAS,8.25,9.08,6.37,7.01,https://daluawholesale.com.au/product/shrimp-snow-25g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/307826509_743932563463412_7753816370075184057_n.jpg,SAS Shrimp Snow 25g,https://nanotanksaustralia.com.au/products/sas-shrimp-snow-25g,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,shrimp snow by sas,
missing,0.634,Shrimp Sticks 25g by SAS,8.25,9.08,6.37,7.01,https://daluawholesale.com.au/product/shrimp-sticks-25g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/300241967_634866348331223_8602542379119314714_n.jpg,SAS Shrimp Sticks,https://nanotanksaustralia.com.au/products/sas-shrimp-sticks-25g,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,shrimp sticks by sas,
missing,0.789,Mineral Booster 25g,8.25,9.08,6.37,7.01,https://daluawholesale.com.au/product/mineral-booster-25g/,https://daluawholesale.com.au/wp-content/uploads/2022/11/306659999_870612524318629_5412679522835439786_n.jpg,SAS Mineral Booster,https://nanotanksaustralia.com.au/products/sas-mineral-booster-25g,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,mineral booster,
missing,0.667,Mineral Booster 15g by SAS,5.63,6.19,4.35,4.79,https://daluawholesale.com.au/product/shrimp-sticks-15g-by-sas-copy/,https://daluawholesale.com.au/wp-content/uploads/2022/11/306659999_870612524318629_5412679522835439786_n.jpg,SAS Mineral Booster,https://nanotanksaustralia.com.au/products/sas-mineral-booster-25g,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,mineral booster by sas,
missing,0.634,Shrimp Sticks 15g by SAS,5.63,6.19,4.35,4.79,https://daluawholesale.com.au/product/shrimp-sticks-15g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/300241967_634866348331223_8602542379119314714_n.jpg,SAS Shrimp Sticks,https://nanotanksaustralia.com.au/products/sas-shrimp-sticks-25g,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,shrimp sticks by sas,
missing,0.683,Shrimp Snow 15g by SAS,5.63,6.19,4.35,4.79,https://daluawholesale.com.au/product/shrimp-snow-15g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/307826509_743932563463412_7753816370075184057_n.jpg,SAS Shrimp Snow 25g,https://nanotanksaustralia.com.au/products/sas-shrimp-snow-25g,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,shrimp snow by sas,
missing,0.651,Shrimp Bickies 15g by SAS,5.63,6.19,4.35,4.79,https://daluawholesale.com.au/product/shrimp-bickies15g-by-sas/,https://daluawholesale.com.au/wp-content/uploads/2022/11/306536131_663871298264860_6122508249802941740_n-1.jpg,SAS Shrimp Bickies,https://nanotanksaustralia.com.au/products/sas-shrimp-bickies-25g,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,shrimp bickies by sas,
missing,0.621,RAIL MOUNTING SYSTEM 180CM,175.68,193.25,146.40,161.04,https://daluawholesale.com.au/product/rail-mounting-system-180cm/,https://daluawholesale.com.au/wp-content/uploads/2021/09/rms-complete.jpg,Rotala rotundifolia 5 Stems 10cm,https://nanotanksaustralia.com.au/products/rotala-rotundifolia-5-stems-10cm,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,rail mounting system,
missing,0.621,RAIL MOUNTING SYSTEM 150CM,163.68,180.05,136.40,150.04,https://daluawholesale.com.au/product/rail-mounting-system-150cm/,https://daluawholesale.com.au/wp-content/uploads/2021/09/rms-complete.jpg,Rotala rotundifolia 5 Stems 10cm,https://nanotanksaustralia.com.au/products/rotala-rotundifolia-5-stems-10cm,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,rail mounting system,
missing,0.621,RAIL MOUNTING SYSTEM 120CM,152.52,167.77,127.10,139.81,https://daluawholesale.com.au/product/rail-mounting-system-120cm/,https://daluawholesale.com.au/wp-content/uploads/2021/09/rms-complete.jpg,Rotala rotundifolia 5 Stems 10cm,https://nanotanksaustralia.com.au/products/rotala-rotundifolia-5-stems-10cm,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,rail mounting system,
missing,0.603,CORAL ESSENTIALS CALCIUM + TRACE 500ML,21.13,23.24,15.85,17.44,https://daluawholesale.com.au/product/coral-essentials-calcium-trace-500ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/cal500_2000x.jpg,Seachem Cichlid Trace 500ml,https://nanotanksaustralia.com.au/products/seachem-cichlid-trace-500ml,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,coral essentials calcium trace,
missing,0.603,CORAL ESSENTIALS POTASSIUM 50ML,22.33,24.56,16.75,18.43,https://daluawholesale.com.au/product/coral-essentials-potassium-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/291.jpg,Seachem Flourish Potassium 500ml,https://nanotanksaustralia.com.au/products/seachem-flourish-potassium-500ml,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,coral essentials potassium,
missing,0.619,PHOSPHATE FX 250mL,36.05,39.66,28.84,31.72,https://daluawholesale.com.au/product/phosphate-fx-250ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/81AuI9wXShL._AC_SL1500_.jpg,Phosphate Sponge 45x25x2,https://nanotanksaustralia.com.au/products/phosphate-sponge-45x25x2,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,phosphate fx,
missing,0.611,PHOSPHATE RX,34.56,38.02,27.65,30.42,https://daluawholesale.com.au/product/phosphate-rx/,https://daluawholesale.com.au/wp-content/uploads/2021/06/phosphate.png,Phosphate Sponge 45x25x2,https://nanotanksaustralia.com.au/products/phosphate-sponge-45x25x2,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,phosphate rx,
missing,0.604,BLUE LIFE CLEAR FX PRO 450mL,31.89,35.08,25.51,28.06,https://daluawholesale.com.au/product/blue-life-clear-fx-pro-450ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/clearfxpro_1024x1024.jpeg,Easy-Life Catappa X 250ml,https://nanotanksaustralia.com.au/products/easy-life-catappa-x-250ml,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,life clear fx pro,
missing,0.605,DALUA CORAL NUTRITION 500ML,17.11,18.82,15.55,17.11,https://daluawholesale.com.au/product/dalua-coral-nutrition/,https://daluawholesale.com.au/wp-content/uploads/2021/06/DALUA_COMEPLTE_CARE_2000x.jpeg,Seachem Pristine 500ml,https://nanotanksaustralia.com.au/products/seachem-pristine-500ml,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,dalua coral nutrition,
missing,0.652,DALUA MAGNESIUM +TRACE 500ML,17.11,18.82,15.55,17.11,https://daluawholesale.com.au/product/dalua-magnesium-trace/,https://daluawholesale.com.au/wp-content/uploads/2021/06/DALUA_COMEPLTE_CARE_2000x.jpeg,Seachem Fresh Trace 500ml,https://nanotanksaustralia.com.au/products/seachem-fresh-trace-500ml,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,dalua magnesium trace,
missing,0.652,DALUA CARBONATE +TRACE 500ML,17.11,18.82,15.55,17.11,https://daluawholesale.com.au/product/dalua-carbonate-trace/,https://daluawholesale.com.au/wp-content/uploads/2021/06/DALUA_COMEPLTE_CARE_2000x.jpeg,Seachem Fresh Trace 500ml,https://nanotanksaustralia.com.au/products/seachem-fresh-trace-500ml,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,dalua carbonate trace,
missing,0.667,DALUA CALCIUM +TRACE 500ML,17.11,18.82,15.55,17.11,https://daluawholesale.com.au/product/dalua-complete-calcium/,https://daluawholesale.com.au/wp-content/uploads/2021/06/DALUA_COMEPLTE_CARE_2000x.jpeg,Seachem Discus Trace 500ml,https://nanotanksaustralia.com.au/products/seachem-discus-trace-500ml,,,,duplicate_review,low-confidence Shopify match exists — resolve before creation,dalua calcium trace,
